Year,Municipio_ID,Municipio_NAME,Flow_ID,Flow,State_ID,State,Trade_Value
2006,1001,Aguascalientes,1,Imports,1,Aguascalientes,20812056
2006,2001,Ensenada,1,Imports,2,Baja California,9802373
2006,2002,Mexicali,1,Imports,2,Baja California,55382409
2006,2004,Tijuana,1,Imports,2,Baja California,44926376
2006,3003,La Paz,1,Imports,3,Baja California Sur,7800603
2006,5030,Saltillo,1,Imports,5,Coahuila de Zaragoza,7841176
2006,5035,Torreón,1,Imports,5,Coahuila de Zaragoza,13195705
2006,8019,Chihuahua,1,Imports,8,Chihuahua,103229663
2006,8037,Juárez,1,Imports,8,Chihuahua,60040508
2006,9002,Azcapotzalco,1,Imports,9,Ciudad de México,135874634
2006,9005,Gustavo A. Madero,1,Imports,9,Ciudad de México,388389
2006,9006,Iztacalco,1,Imports,9,Ciudad de México,795204
2006,9007,Iztapalapa,1,Imports,9,Ciudad de México,7425667
2006,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,303031556
2006,9014,Benito Juárez,1,Imports,9,Ciudad de México,65018874
2006,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,4346721
2006,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,28861813
2006,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,32675159
2006,10007,Gómez Palacio,1,Imports,10,Durango,9132962
2006,11007,Celaya,1,Imports,11,Guanajuato,16837551
2006,14039,Guadalajara,1,Imports,14,Jalisco,32294455
2006,14120,Zapopan,1,Imports,14,Jalisco,7023856
2006,15025,Chalco,1,Imports,15,Estado de México,1006106
2006,15033,Ecatepec de Morelos,1,Imports,15,Estado de México,296573
2006,15058,Nezahualcóyotl,1,Imports,15,Estado de México,13776277
2006,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,36316906
2006,19019,San Pedro Garza García,1,Imports,19,Nuevo León,217138806
2006,19026,Guadalupe,1,Imports,19,Nuevo León,48436163
2006,19039,Monterrey,1,Imports,19,Nuevo León,358303678
2006,19039,Monterrey,2,Exports,19,Nuevo León,142810
2006,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,86355610
2006,21114,Puebla,1,Imports,21,Puebla,16190359
2006,22014,Querétaro,1,Imports,22,Querétaro,36698510
2006,23005,Benito Juárez,1,Imports,23,Quintana Roo,4746420
2006,25006,Culiacán,1,Imports,25,Sinaloa,144402508
2006,26002,Agua Prieta,1,Imports,26,Sonora,292199
2006,26018,Cajeme,2,Exports,26,Sonora,27190572
2006,26030,Hermosillo,1,Imports,26,Sonora,43475574
2006,26030,Hermosillo,2,Exports,26,Sonora,72586359
2006,26042,Navojoa,1,Imports,26,Sonora,31411545
2006,26042,Navojoa,2,Exports,26,Sonora,84034344
2006,26043,Nogales,1,Imports,26,Sonora,6548176
2006,26055,San Luis Río Colorado,1,Imports,26,Sonora,4896095
2006,28022,Matamoros,1,Imports,28,Tamaulipas,8337326
2006,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,11374391
2006,28032,Reynosa,1,Imports,28,Tamaulipas,121024190
2006,28033,Río Bravo,1,Imports,28,Tamaulipas,599672
2006,31050,Mérida,1,Imports,31,Yucatán,10878107
2007,1001,Aguascalientes,1,Imports,1,Aguascalientes,17907915
2007,2001,Ensenada,1,Imports,2,Baja California,11739463
2007,2002,Mexicali,1,Imports,2,Baja California,47631385
2007,2004,Tijuana,1,Imports,2,Baja California,45115426
2007,3003,La Paz,1,Imports,3,Baja California Sur,5241079
2007,5030,Saltillo,1,Imports,5,Coahuila de Zaragoza,9900106
2007,5035,Torreón,1,Imports,5,Coahuila de Zaragoza,1265392
2007,8019,Chihuahua,1,Imports,8,Chihuahua,99108688
2007,8037,Juárez,1,Imports,8,Chihuahua,61794027
2007,9002,Azcapotzalco,1,Imports,9,Ciudad de México,133533937
2007,9003,Coyoacán,1,Imports,9,Ciudad de México,218790
2007,9005,Gustavo A. Madero,1,Imports,9,Ciudad de México,716951
2007,9006,Iztacalco,1,Imports,9,Ciudad de México,3027105
2007,9007,Iztapalapa,1,Imports,9,Ciudad de México,5866433
2007,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,339071401
2007,9014,Benito Juárez,1,Imports,9,Ciudad de México,59740555
2007,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,3693128
2007,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,32705642
2007,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,28853957
2007,10007,Gómez Palacio,1,Imports,10,Durango,7929738
2007,11007,Celaya,1,Imports,11,Guanajuato,38317587
2007,11020,León,1,Imports,11,Guanajuato,145085
2007,14039,Guadalajara,1,Imports,14,Jalisco,34833710
2007,14120,Zapopan,1,Imports,14,Jalisco,7345957
2007,15033,Ecatepec de Morelos,1,Imports,15,Estado de México,5475777
2007,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,453101
2007,15058,Nezahualcóyotl,1,Imports,15,Estado de México,12749781
2007,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,30210714
2007,19019,San Pedro Garza García,1,Imports,19,Nuevo León,214456825
2007,19026,Guadalupe,1,Imports,19,Nuevo León,43580009
2007,19039,Monterrey,1,Imports,19,Nuevo León,328866569
2007,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,73943779
2007,21114,Puebla,1,Imports,21,Puebla,22778770
2007,22014,Querétaro,1,Imports,22,Querétaro,19476560
2007,23005,Benito Juárez,1,Imports,23,Quintana Roo,2474539
2007,25006,Culiacán,1,Imports,25,Sinaloa,201507640
2007,25006,Culiacán,2,Exports,25,Sinaloa,17204603
2007,26018,Cajeme,2,Exports,26,Sonora,75703443
2007,26030,Hermosillo,1,Imports,26,Sonora,40151365
2007,26030,Hermosillo,2,Exports,26,Sonora,76625920
2007,26042,Navojoa,1,Imports,26,Sonora,26029967
2007,26042,Navojoa,2,Exports,26,Sonora,74919121
2007,26043,Nogales,1,Imports,26,Sonora,4112754
2007,26055,San Luis Río Colorado,1,Imports,26,Sonora,4829570
2007,28022,Matamoros,1,Imports,28,Tamaulipas,7494881
2007,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,12017220
2007,28032,Reynosa,1,Imports,28,Tamaulipas,151040668
2007,28033,Río Bravo,1,Imports,28,Tamaulipas,1894481
2007,31050,Mérida,1,Imports,31,Yucatán,4481266
2008,1001,Aguascalientes,1,Imports,1,Aguascalientes,24132549
2008,2001,Ensenada,1,Imports,2,Baja California,10383505
2008,2002,Mexicali,1,Imports,2,Baja California,58475862
2008,2004,Tijuana,1,Imports,2,Baja California,56638994
2008,3003,La Paz,1,Imports,3,Baja California Sur,4339619
2008,5030,Saltillo,1,Imports,5,Coahuila de Zaragoza,6414076
2008,8019,Chihuahua,1,Imports,8,Chihuahua,148117591
2008,8037,Juárez,1,Imports,8,Chihuahua,78842459
2008,9002,Azcapotzalco,1,Imports,9,Ciudad de México,162780711
2008,9005,Gustavo A. Madero,1,Imports,9,Ciudad de México,5147263
2008,9006,Iztacalco,1,Imports,9,Ciudad de México,209703
2008,9007,Iztapalapa,1,Imports,9,Ciudad de México,5835980
2008,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,370819980
2008,9012,Tlalpan,1,Imports,9,Ciudad de México,132099
2008,9014,Benito Juárez,1,Imports,9,Ciudad de México,61366319
2008,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,29356413
2008,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,34809242
2008,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,42006899
2008,10007,Gómez Palacio,1,Imports,10,Durango,747107
2008,11007,Celaya,1,Imports,11,Guanajuato,52687859
2008,11020,León,1,Imports,11,Guanajuato,604976
2008,14039,Guadalajara,1,Imports,14,Jalisco,50196543
2008,14120,Zapopan,1,Imports,14,Jalisco,9687468
2008,15033,Ecatepec de Morelos,1,Imports,15,Estado de México,7138620
2008,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,763920
2008,15058,Nezahualcóyotl,1,Imports,15,Estado de México,18458555
2008,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,32101003
2008,19019,San Pedro Garza García,1,Imports,19,Nuevo León,176125054
2008,19026,Guadalupe,1,Imports,19,Nuevo León,51659426
2008,19026,Guadalupe,2,Exports,19,Nuevo León,8989383
2008,19039,Monterrey,1,Imports,19,Nuevo León,453529679
2008,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,86068625
2008,21114,Puebla,1,Imports,21,Puebla,32452913
2008,22014,Querétaro,1,Imports,22,Querétaro,17625947
2008,23005,Benito Juárez,1,Imports,23,Quintana Roo,3936301
2008,25006,Culiacán,1,Imports,25,Sinaloa,301466419
2008,25006,Culiacán,2,Exports,25,Sinaloa,11278053
2008,26018,Cajeme,2,Exports,26,Sonora,100012014
2008,26030,Hermosillo,1,Imports,26,Sonora,45564982
2008,26030,Hermosillo,2,Exports,26,Sonora,94678730
2008,26042,Navojoa,1,Imports,26,Sonora,31366382
2008,26042,Navojoa,2,Exports,26,Sonora,108186733
2008,26043,Nogales,1,Imports,26,Sonora,2090635
2008,26055,San Luis Río Colorado,1,Imports,26,Sonora,5013612
2008,28022,Matamoros,1,Imports,28,Tamaulipas,1388446
2008,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,23807751
2008,28032,Reynosa,1,Imports,28,Tamaulipas,168502623
2008,28033,Río Bravo,1,Imports,28,Tamaulipas,1672526
2008,31050,Mérida,1,Imports,31,Yucatán,9310425
2009,1001,Aguascalientes,1,Imports,1,Aguascalientes,27917392
2009,2001,Ensenada,1,Imports,2,Baja California,9541372
2009,2002,Mexicali,1,Imports,2,Baja California,51293946
2009,2004,Tijuana,1,Imports,2,Baja California,38033509
2009,3003,La Paz,1,Imports,3,Baja California Sur,2822830
2009,5025,Piedras Negras,1,Imports,5,Coahuila de Zaragoza,501348
2009,5030,Saltillo,1,Imports,5,Coahuila de Zaragoza,954755
2009,8019,Chihuahua,1,Imports,8,Chihuahua,133077751
2009,8037,Juárez,1,Imports,8,Chihuahua,57586089
2009,9002,Azcapotzalco,1,Imports,9,Ciudad de México,95984067
2009,9005,Gustavo A. Madero,1,Imports,9,Ciudad de México,18634709
2009,9006,Iztacalco,1,Imports,9,Ciudad de México,291692
2009,9007,Iztapalapa,1,Imports,9,Ciudad de México,10438331
2009,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,324611934
2009,9014,Benito Juárez,1,Imports,9,Ciudad de México,43330451
2009,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,7091703
2009,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,35141236
2009,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,33563819
2009,11007,Celaya,1,Imports,11,Guanajuato,47215059
2009,11020,León,1,Imports,11,Guanajuato,325572
2009,14039,Guadalajara,1,Imports,14,Jalisco,51272049
2009,14120,Zapopan,1,Imports,14,Jalisco,7611138
2009,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,868218
2009,15058,Nezahualcóyotl,1,Imports,15,Estado de México,16887387
2009,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,29072985
2009,19019,San Pedro Garza García,1,Imports,19,Nuevo León,196141755
2009,19026,Guadalupe,1,Imports,19,Nuevo León,53287621
2009,19026,Guadalupe,2,Exports,19,Nuevo León,1459290
2009,19039,Monterrey,1,Imports,19,Nuevo León,261982984
2009,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,86928729
2009,21114,Puebla,1,Imports,21,Puebla,46150379
2009,22014,Querétaro,1,Imports,22,Querétaro,21514674
2009,23005,Benito Juárez,1,Imports,23,Quintana Roo,2268144
2009,25006,Culiacán,1,Imports,25,Sinaloa,277319695
2009,25006,Culiacán,2,Exports,25,Sinaloa,66723397
2009,26018,Cajeme,1,Imports,26,Sonora,5120982
2009,26018,Cajeme,2,Exports,26,Sonora,78278529
2009,26030,Hermosillo,1,Imports,26,Sonora,34504061
2009,26030,Hermosillo,2,Exports,26,Sonora,73910772
2009,26042,Navojoa,1,Imports,26,Sonora,20683731
2009,26042,Navojoa,2,Exports,26,Sonora,80373253
2009,26043,Nogales,1,Imports,26,Sonora,2461223
2009,26055,San Luis Río Colorado,1,Imports,26,Sonora,5489610
2009,28022,Matamoros,1,Imports,28,Tamaulipas,195188
2009,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,31075850
2009,28032,Reynosa,1,Imports,28,Tamaulipas,189341924
2009,31050,Mérida,1,Imports,31,Yucatán,14078735
2010,1001,Aguascalientes,1,Imports,1,Aguascalientes,33390751
2010,2001,Ensenada,1,Imports,2,Baja California,8093718
2010,2002,Mexicali,1,Imports,2,Baja California,60068473
2010,2004,Tijuana,1,Imports,2,Baja California,41509630
2010,3003,La Paz,1,Imports,3,Baja California Sur,4466798
2010,8019,Chihuahua,1,Imports,8,Chihuahua,170531923
2010,8037,Juárez,1,Imports,8,Chihuahua,63394444
2010,9002,Azcapotzalco,1,Imports,9,Ciudad de México,72786175
2010,9006,Iztacalco,1,Imports,9,Ciudad de México,1944594
2010,9007,Iztapalapa,1,Imports,9,Ciudad de México,15556565
2010,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,353031666
2010,9014,Benito Juárez,1,Imports,9,Ciudad de México,40491170
2010,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,6073132
2010,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,35474338
2010,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,33134674
2010,10007,Gómez Palacio,1,Imports,10,Durango,1907172
2010,11007,Celaya,1,Imports,11,Guanajuato,58810421
2010,11020,León,1,Imports,11,Guanajuato,3569198
2010,14039,Guadalajara,1,Imports,14,Jalisco,65758222
2010,14120,Zapopan,1,Imports,14,Jalisco,11731765
2010,15033,Ecatepec de Morelos,1,Imports,15,Estado de México,240848
2010,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,422535
2010,15058,Nezahualcóyotl,1,Imports,15,Estado de México,19045726
2010,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,30880058
2010,19019,San Pedro Garza García,1,Imports,19,Nuevo León,195818052
2010,19026,Guadalupe,1,Imports,19,Nuevo León,61964431
2010,19039,Monterrey,1,Imports,19,Nuevo León,344283833
2010,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,104618100
2010,21114,Puebla,1,Imports,21,Puebla,48512556
2010,22014,Querétaro,1,Imports,22,Querétaro,24912957
2010,23005,Benito Juárez,1,Imports,23,Quintana Roo,6689357
2010,25006,Culiacán,1,Imports,25,Sinaloa,360596323
2010,25006,Culiacán,2,Exports,25,Sinaloa,112537094
2010,26018,Cajeme,1,Imports,26,Sonora,10412472
2010,26018,Cajeme,2,Exports,26,Sonora,74912793
2010,26030,Hermosillo,1,Imports,26,Sonora,42193605
2010,26030,Hermosillo,2,Exports,26,Sonora,90900577
2010,26042,Navojoa,1,Imports,26,Sonora,38542792
2010,26042,Navojoa,2,Exports,26,Sonora,86590170
2010,26043,Nogales,1,Imports,26,Sonora,2343259
2010,26055,San Luis Río Colorado,1,Imports,26,Sonora,5300422
2010,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,23391728
2010,28032,Reynosa,1,Imports,28,Tamaulipas,260524092
2010,28033,Río Bravo,1,Imports,28,Tamaulipas,2135837
2010,31050,Mérida,1,Imports,31,Yucatán,21201911
2011,1001,Aguascalientes,1,Imports,1,Aguascalientes,38878969
2011,2001,Ensenada,1,Imports,2,Baja California,4310086
2011,2002,Mexicali,1,Imports,2,Baja California,79486746
2011,2004,Tijuana,1,Imports,2,Baja California,44869408
2011,3003,La Paz,1,Imports,3,Baja California Sur,985785
2011,5035,Torreón,1,Imports,5,Coahuila de Zaragoza,23695538
2011,8019,Chihuahua,1,Imports,8,Chihuahua,179093105
2011,8037,Juárez,1,Imports,8,Chihuahua,68814624
2011,9002,Azcapotzalco,1,Imports,9,Ciudad de México,70726001
2011,9005,Gustavo A. Madero,1,Imports,9,Ciudad de México,399193
2011,9006,Iztacalco,1,Imports,9,Ciudad de México,13193066
2011,9007,Iztapalapa,1,Imports,9,Ciudad de México,1550743
2011,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,339369576
2011,9011,Tláhuac,1,Imports,9,Ciudad de México,374282
2011,9014,Benito Juárez,1,Imports,9,Ciudad de México,44598182
2011,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,2605418
2011,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,40742917
2011,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,17228323
2011,10007,Gómez Palacio,1,Imports,10,Durango,8004446
2011,11007,Celaya,1,Imports,11,Guanajuato,80143369
2011,11020,León,1,Imports,11,Guanajuato,1625333
2011,14039,Guadalajara,1,Imports,14,Jalisco,76836578
2011,14120,Zapopan,1,Imports,14,Jalisco,14345027
2011,15058,Nezahualcóyotl,1,Imports,15,Estado de México,17552976
2011,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,17325624
2011,19019,San Pedro Garza García,1,Imports,19,Nuevo León,264611740
2011,19026,Guadalupe,1,Imports,19,Nuevo León,62666033
2011,19039,Monterrey,1,Imports,19,Nuevo León,415796750
2011,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,117003760
2011,21114,Puebla,1,Imports,21,Puebla,41618847
2011,22014,Querétaro,1,Imports,22,Querétaro,28493248
2011,23005,Benito Juárez,1,Imports,23,Quintana Roo,7296188
2011,25006,Culiacán,1,Imports,25,Sinaloa,415587674
2011,25006,Culiacán,2,Exports,25,Sinaloa,320355246
2011,26018,Cajeme,1,Imports,26,Sonora,2626005
2011,26018,Cajeme,2,Exports,26,Sonora,117705312
2011,26030,Hermosillo,1,Imports,26,Sonora,50350833
2011,26030,Hermosillo,2,Exports,26,Sonora,108933382
2011,26042,Navojoa,1,Imports,26,Sonora,4995554
2011,26042,Navojoa,2,Exports,26,Sonora,101139877
2011,26043,Nogales,1,Imports,26,Sonora,3565308
2011,26055,San Luis Río Colorado,1,Imports,26,Sonora,3226411
2011,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,33105055
2011,28032,Reynosa,1,Imports,28,Tamaulipas,312171024
2011,28033,Río Bravo,1,Imports,28,Tamaulipas,7416981
2011,31050,Mérida,1,Imports,31,Yucatán,9352701
2012,1001,Aguascalientes,1,Imports,1,Aguascalientes,37033630
2012,2001,Ensenada,1,Imports,2,Baja California,4931240
2012,2002,Mexicali,1,Imports,2,Baja California,85883154
2012,2004,Tijuana,1,Imports,2,Baja California,40019758
2012,3003,La Paz,1,Imports,3,Baja California Sur,488578
2012,5018,Monclova,1,Imports,5,Coahuila de Zaragoza,492588
2012,5030,Saltillo,1,Imports,5,Coahuila de Zaragoza,2089513
2012,5035,Torreón,1,Imports,5,Coahuila de Zaragoza,27748722
2012,8019,Chihuahua,1,Imports,8,Chihuahua,247902057
2012,8037,Juárez,1,Imports,8,Chihuahua,75030878
2012,9002,Azcapotzalco,1,Imports,9,Ciudad de México,55534633
2012,9006,Iztacalco,1,Imports,9,Ciudad de México,2647085
2012,9007,Iztapalapa,1,Imports,9,Ciudad de México,3094620
2012,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,314269952
2012,9014,Benito Juárez,1,Imports,9,Ciudad de México,30776236
2012,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,4278194
2012,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,63191049
2012,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,13604578
2012,10007,Gómez Palacio,1,Imports,10,Durango,23492473
2012,11007,Celaya,1,Imports,11,Guanajuato,90767635
2012,11020,León,1,Imports,11,Guanajuato,958427
2012,14039,Guadalajara,1,Imports,14,Jalisco,77820093
2012,14120,Zapopan,1,Imports,14,Jalisco,20980617
2012,15055,Mexicaltzingo,1,Imports,15,Estado de México,8729099
2012,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,44239
2012,15058,Nezahualcóyotl,1,Imports,15,Estado de México,31521791
2012,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,25822102
2012,15109,Tultitlán,1,Imports,15,Estado de México,770763
2012,19019,San Pedro Garza García,1,Imports,19,Nuevo León,245218563
2012,19026,Guadalupe,1,Imports,19,Nuevo León,45959086
2012,19039,Monterrey,1,Imports,19,Nuevo León,392880897
2012,19039,Monterrey,2,Exports,19,Nuevo León,1121740
2012,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,134702677
2012,21114,Puebla,1,Imports,21,Puebla,65921247
2012,22014,Querétaro,1,Imports,22,Querétaro,37479104
2012,23005,Benito Juárez,1,Imports,23,Quintana Roo,8141212
2012,25006,Culiacán,1,Imports,25,Sinaloa,435227173
2012,25006,Culiacán,2,Exports,25,Sinaloa,591575161
2012,26018,Cajeme,1,Imports,26,Sonora,48927267
2012,26018,Cajeme,2,Exports,26,Sonora,135928353
2012,26030,Hermosillo,1,Imports,26,Sonora,50549891
2012,26030,Hermosillo,2,Exports,26,Sonora,117030116
2012,26042,Navojoa,1,Imports,26,Sonora,13789968
2012,26042,Navojoa,2,Exports,26,Sonora,116340273
2012,26043,Nogales,1,Imports,26,Sonora,2049074
2012,26055,San Luis Río Colorado,1,Imports,26,Sonora,4669416
2012,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,43014709
2012,28032,Reynosa,1,Imports,28,Tamaulipas,234702288
2012,28033,Río Bravo,1,Imports,28,Tamaulipas,11427214
2012,31050,Mérida,1,Imports,31,Yucatán,19496321
2013,1001,Aguascalientes,1,Imports,1,Aguascalientes,51022261
2013,2001,Ensenada,1,Imports,2,Baja California,3785954
2013,2002,Mexicali,1,Imports,2,Baja California,95159872
2013,2004,Tijuana,1,Imports,2,Baja California,53406866
2013,3003,La Paz,1,Imports,3,Baja California Sur,626691
2013,5018,Monclova,1,Imports,5,Coahuila de Zaragoza,713590
2013,5035,Torreón,1,Imports,5,Coahuila de Zaragoza,32035993
2013,8019,Chihuahua,1,Imports,8,Chihuahua,300602464
2013,8037,Juárez,1,Imports,8,Chihuahua,84339789
2013,9002,Azcapotzalco,1,Imports,9,Ciudad de México,55599938
2013,9005,Gustavo A. Madero,1,Imports,9,Ciudad de México,113887
2013,9006,Iztacalco,1,Imports,9,Ciudad de México,14959880
2013,9007,Iztapalapa,1,Imports,9,Ciudad de México,5261144
2013,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,320262000
2013,9014,Benito Juárez,1,Imports,9,Ciudad de México,36890827
2013,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,5390955
2013,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,67761504
2013,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,10538304
2013,10007,Gómez Palacio,1,Imports,10,Durango,24719953
2013,11007,Celaya,1,Imports,11,Guanajuato,105529358
2013,11020,León,1,Imports,11,Guanajuato,2249232
2013,14039,Guadalajara,1,Imports,14,Jalisco,92402611
2013,14120,Zapopan,1,Imports,14,Jalisco,15164189
2013,15055,Mexicaltzingo,1,Imports,15,Estado de México,7361493
2013,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,170637
2013,15058,Nezahualcóyotl,1,Imports,15,Estado de México,29928343
2013,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,23891290
2013,15109,Tultitlán,1,Imports,15,Estado de México,455199
2013,19019,San Pedro Garza García,1,Imports,19,Nuevo León,211379699
2013,19026,Guadalupe,1,Imports,19,Nuevo León,53301353
2013,19039,Monterrey,1,Imports,19,Nuevo León,467700872
2013,19039,Monterrey,2,Exports,19,Nuevo León,6198835
2013,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,129283629
2013,19048,Santa Catarina,1,Imports,19,Nuevo León,12284403
2013,21114,Puebla,1,Imports,21,Puebla,96655600
2013,22014,Querétaro,1,Imports,22,Querétaro,49727509
2013,23005,Benito Juárez,1,Imports,23,Quintana Roo,10182904
2013,25006,Culiacán,1,Imports,25,Sinaloa,383399506
2013,25006,Culiacán,2,Exports,25,Sinaloa,505638027
2013,26018,Cajeme,1,Imports,26,Sonora,75364956
2013,26018,Cajeme,2,Exports,26,Sonora,190886370
2013,26030,Hermosillo,1,Imports,26,Sonora,53634836
2013,26030,Hermosillo,2,Exports,26,Sonora,130563598
2013,26042,Navojoa,1,Imports,26,Sonora,8639997
2013,26042,Navojoa,2,Exports,26,Sonora,118971874
2013,26043,Nogales,1,Imports,26,Sonora,2327503
2013,26055,San Luis Río Colorado,1,Imports,26,Sonora,4740350
2013,28022,Matamoros,1,Imports,28,Tamaulipas,8180204
2013,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,56354572
2013,28032,Reynosa,1,Imports,28,Tamaulipas,241849500
2013,28033,Río Bravo,1,Imports,28,Tamaulipas,9480395
2013,31050,Mérida,1,Imports,31,Yucatán,33477213
2014,1001,Aguascalientes,1,Imports,1,Aguascalientes,62177952
2014,1001,Aguascalientes,2,Exports,1,Aguascalientes,2294326
2014,2001,Ensenada,1,Imports,2,Baja California,2469110
2014,2002,Mexicali,1,Imports,2,Baja California,107169145
2014,2002,Mexicali,2,Exports,2,Baja California,2094518
2014,2004,Tijuana,1,Imports,2,Baja California,138431368
2014,3003,La Paz,1,Imports,3,Baja California Sur,140019
2014,3008,Los Cabos,1,Imports,3,Baja California Sur,288386
2014,5018,Monclova,1,Imports,5,Coahuila de Zaragoza,4496789
2014,5030,Saltillo,1,Imports,5,Coahuila de Zaragoza,3607649
2014,5035,Torreón,1,Imports,5,Coahuila de Zaragoza,28511338
2014,8019,Chihuahua,1,Imports,8,Chihuahua,285867136
2014,8037,Juárez,1,Imports,8,Chihuahua,87378575
2014,9002,Azcapotzalco,1,Imports,9,Ciudad de México,79716117
2014,9006,Iztacalco,1,Imports,9,Ciudad de México,9279021
2014,9007,Iztapalapa,1,Imports,9,Ciudad de México,7055720
2014,9010,Álvaro Obregón,1,Imports,9,Ciudad de México,405810076
2014,9011,Tláhuac,1,Imports,9,Ciudad de México,396879
2014,9014,Benito Juárez,1,Imports,9,Ciudad de México,32878102
2014,9015,Cuauhtémoc,1,Imports,9,Ciudad de México,9581217
2014,9015,Cuauhtémoc,2,Exports,9,Ciudad de México,659779
2014,9016,Miguel Hidalgo,1,Imports,9,Ciudad de México,73178716
2014,9017,Venustiano Carranza,1,Imports,9,Ciudad de México,20404105
2014,10007,Gómez Palacio,1,Imports,10,Durango,45415914
2014,11007,Celaya,1,Imports,11,Guanajuato,109438029
2014,14039,Guadalajara,1,Imports,14,Jalisco,112277298
2014,14101,Tonalá,1,Imports,14,Jalisco,3044639
2014,14120,Zapopan,1,Imports,14,Jalisco,18257395
2014,15055,Mexicaltzingo,1,Imports,15,Estado de México,5140657
2014,15057,Naucalpan de Juárez,1,Imports,15,Estado de México,484096
2014,15058,Nezahualcóyotl,1,Imports,15,Estado de México,47468599
2014,15104,Tlalnepantla de Baz,1,Imports,15,Estado de México,17880385
2014,15121,Cuautitlán Izcalli,1,Imports,15,Estado de México,13302988
2014,19019,San Pedro Garza García,1,Imports,19,Nuevo León,242752911
2014,19026,Guadalupe,1,Imports,19,Nuevo León,76123616
2014,19039,Monterrey,1,Imports,19,Nuevo León,455326542
2014,19039,Monterrey,2,Exports,19,Nuevo León,4314827
2014,19046,San Nicolás de los Garza,1,Imports,19,Nuevo León,160090780
2014,19048,Santa Catarina,1,Imports,19,Nuevo León,9814663
2014,21114,Puebla,1,Imports,21,Puebla,130808530
2014,22014,Querétaro,1,Imports,22,Querétaro,50122218
2014,23005,Benito Juárez,1,Imports,23,Quintana Roo,11883989
2014,25006,Culiacán,1,Imports,25,Sinaloa,172409102
2014,25006,Culiacán,2,Exports,25,Sinaloa,689100450
2014,26018,Cajeme,1,Imports,26,Sonora,64547784
2014,26018,Cajeme,2,Exports,26,Sonora,160385619
